game_id,winner,victory_status,number_of_turns,white_player_id,black_player_id,opening_eco,moveset
qNIGS4TY,white,mate,61,sorin_256,mathmagician,C05,"['e4', 'e6', 'd4', 'd5', 'Nd2', 'Nf6', 'e5', 'Nfd7', 'Bd3', 'c5', 'c3', 'Nc6', 'Ne2', 'Qb6', 'Nf3', 'cxd4', 'cxd4', 'Bb4+', 'Bd2', 'Bxd2+', 'Qxd2', 'O-O', 'O-O', 'f6', 'Nf4', 'fxe5', 'Nxe6', 'Re8', 'Nfg5', 'e4', 'Qf4', 'Re7', 'Qd6', 'exd3', 'Qxd5', 'Qxb2', 'Nd8+', 'Kf8', 'Nxh7+', 'Ke8', 'Qg8+', 'Nf8', 'Qxf8+', 'Kd7', 'Nxc6', 'bxc6', 'Rae1', 'Rxe1', 'Rxe1', 'Ba6', 'Qxa8', 'd2', 'Qxa7+', 'Kd6', 'Qc5+', 'Kc7', 'Re7+', 'Kd8', 'Qd6+', 'Kc8', 'Qc7#']"
Y74yUM2a,black,mate,50,mathmagician,sorin_256,D85,"['d4', 'Nf6', 'c4', 'g6', 'Nc3', 'd5', 'cxd5', 'Nxd5', 'e4', 'Nxc3', 'bxc3', 'Bg7', 'Nf3', 'c5', 'Bb5+', 'Nc6', 'Bxc6+', 'bxc6', 'Be3', 'cxd4', 'cxd4', 'c5', 'O-O', 'O-O', 'Rc1', 'cxd4', 'Nxd4', 'Ba6', 'Re1', 'Qd6', 'Rc6', 'Qa3', 'Qb3', 'Qa5', 'Rec1', 'Rad8', 'Nf3', 'Rb8', 'Qd1', 'Rfd8', 'Qc2', 'Rb2', 'Qc5', 'Qa4', 'Qxe7', 'Qd1+', 'Rxd1', 'Rxd1+', 'Ne1', 'Rxe1#']"
TCBKQ4Yu,white,mate,39,hatterix,mathmagician,A40,"['d4', 'e6', 'Nc3', 'Bb4', 'a3', 'Bxc3+', 'bxc3', 'Nf6', 'c4', 'b6', 'Bb2', 'Bb7', 'Nf3', 'O-O', 'e3', 'c5', 'dxc5', 'bxc5', 'Bd3', 'd5', 'cxd5', 'exd5', 'O-O', 'Nc6', 'c4', 'd4', 'exd4', 'Nxd4', 'Nxd4', 'cxd4', 'Qa4', 'Be4', 'Bxe4', 'Nxe4', 'c5', 'Nxc5', 'Qxd4', 'Nb3', 'Qxg7#']"
1JGrCx32,white,resign,47,hamid222,aridaybordon,E12,"['d4', 'Nf6', 'c4', 'e6', 'Nc3', 'b6', 'Nf3', 'Bb7', 'Bg5', 'h6', 'Bh4', 'Be7', 'h3', 'd5', 'cxd5', 'Nxd5', 'Nxd5', 'Bxh4', 'Nxh4', 'Bxd5', 'Nf3', 'Nd7', 'e3', 'Nf6', 'Bd3', 'Qe7', 'O-O', 'O-O-O', 'Ba6+', 'Kb8', 'Qa4', 'Bxf3', 'gxf3', 'Rd6', 'Rac1', 'Rhd8', 'Rc3', 'Nd5', 'Rc6', 'Qg5+', 'Kh2', 'e5', 'Rxd6', 'Rxd6', 'Qe8+', 'Rd8', 'Qc6']"
k7851C3o,white,resign,91,aridaybordon,eoincass,C02,"['d4', 'e6', 'e4', 'd5', 'e5', 'Nc6', 'Nf3', 'a6', 'Bg5', 'Be7', 'Qd2', 'h6', 'Be3', 'b5', 'c3', 'Bd7', 'b4', 'Qb8', 'a4', 'bxa4', 'Na3', 'Bc8', 'Bd3', 'Na7', 'Qe2', 'Qb6', 'O-O', 'c6', 'Rab1', 'Nb5', 'Nxb5', 'axb5', 'Nd2', 'Kd7', 'Ra1', 'h5', 'Qf3', 'f6', 'Qg3', 'g5', 'exf6', 'Bxf6', 'Bxg5', 'Qd8', 'Bxf6', 'Qxf6', 'Nf3', 'Nh6', 'Ne5+', 'Ke8', 'Nxc6', 'Rg8', 'Qe3', 'Qg7', 'g3', 'Ng4', 'Qe2', 'Bd7', 'Ne5', 'Nxe5', 'Qxe5', 'Qxe5', 'dxe5', 'h4', 'Rfe1', 'h3', 'Re3', 'Rf8', 'Bg6+', 'Ke7', 'f4', 'Rg8', 'Bh5', 'Raf8', 'Kf2', 'Rf5', 'Be2', 'Be8', 'Kg1', 'Rxf4', 'Rf1', 'Rgf8', 'Rxf4', 'Rxf4', 'gxf4', 'Bg6', 'Rf3', 'a3', 'Rf1', 'Bc2', 'Ra1']"
NE8IPuh0,white,resign,14,aridaybordon,odri,D20,"['d4', 'd5', 'c4', 'dxc4', 'e3', 'b5', 'a4', 'c6', 'axb5', 'cxb5', 'Qf3', 'e5', 'Qxa8', 'Qb6']"
gd4yPl66,black,resign,69,odri,aridaybordon,B20,"['e4', 'c5', 'Bc4', 'e6', 'Nc3', 'Nc6', 'Nf3', 'g6', 'O-O', 'Bg7', 'Ne2', 'Nge7', 'd4', 'd5', 'exd5', 'exd5', 'Bb5', 'a6', 'Bxc6+', 'Nxc6', 'dxc5', 'O-O', 'Rb1', 'Bg4', 'Qd3', 'Re8', 'Bg5', 'Qd7', 'Rfe1', 'Nb4', 'Qb3', 'Qb5', 'Nc3', 'Qxc5', 'Be3', 'Qd6', 'Red1', 'Bxf3', 'gxf3', 'Bxc3', 'bxc3', 'Nc6', 'Rxd5', 'Qe6', 'Rbd1', 'Qc8', 'Rd7', 'Ne5', 'Rxb7', 'Nxf3+', 'Kh1', 'Re6', 'Rdd7', 'Ne5', 'Rdc7', 'Qe8', 'Bf4', 'Ng4', 'Kg2', 'Rc8', 'Rxf7', 'Qc6+', 'f3', 'Re2+', 'Kg1', 'Qc5+', 'Be3', 'Qxe3+', 'Kf1']"
zJZ7MLKl,black,resign,62,slboyar,aridaybordon,A00,"['g3', 'd5', 'Bg2', 'Nf6', 'd3', 'e5', 'Nd2', 'c5', 'e3', 'Bd6', 'Ne2', 'Nc6', 'O-O', 'Be6', 'c4', 'Qd7', 'cxd5', 'Bxd5', 'Nf3', 'Be6', 'Ng5', 'Bg4', 'f3', 'Bh5', 'd4', 'exd4', 'exd4', 'cxd4', 'Nxd4', 'Bc5', 'Qe2+', 'Kf8', 'Kh1', 'Re8', 'Qc4', 'Bxd4', 'Rd1', 'h6', 'Bh3', 'Qd8', 'Ne6+', 'Rxe6', 'Rxd4', 'Bxf3+', 'Kg1', 'Qxd4+', 'Qxd4', 'Nxd4', 'Bxe6', 'fxe6', 'Bf4', 'Ne2+', 'Kf2', 'Nxf4', 'gxf4', 'Bd5', 'Ke3', 'Ke7', 'Rc1', 'Kd7', 'Kd4', 'Rc8']"
IGtH2h2B,white,outoftime,73,aridaybordon,viktor707,E61,"['d4', 'Nf6', 'c4', 'g6', 'Nc3', 'Bg7', 'Nf3', 'd6', 'Be3', 'O-O', 'Qd2', 'Nbd7', 'Bh6', 'c5', 'Bxg7', 'Kxg7', 'd5', 'a6', 'h3', 'Rb8', 'g4', 'b5', 'b3', 'b4', 'Na4', 'h5', 'gxh5', 'Nxh5', 'Nh2', 'Ndf6', 'Ng4', 'Bd7', 'Qh6+', 'Kg8', 'Rg1', 'Ng7', 'Qh4', 'Nh7', 'Nh6+', 'Kh8', 'e3', 'e6', 'Qf4', 'Qe7', 'Bd3', 'e5', 'Qf3', 'Ng5', 'Qg3', 'Nh7', 'Be4', 'f5', 'Bc2', 'g5', 'O-O-O', 'Qf6', 'h4', 'gxh4', 'Qh3', 'f4', 'Qxd7', 'Qxh6', 'Rh1', 'Nf6', 'Qh3', 'Nfh5', 'Qxh4', 'fxe3', 'fxe3', 'Rf7', 'Rdf1', 'Qxe3+', 'Kb1']"
XBH0rs44,black,resign,18,aridaybordon,sandeeprg7,A43,"['d4', 'c5', 'dxc5', 'e5', 'Nc3', 'Bxc5', 'Nf3', 'Nc6', 'e4', 'a6', 'Bc4', 'Nf6', 'Bg5', 'Be7', 'Nd5', 'Nxd5', 'Bxe7', 'Ndxe7']"
HZedL0w1,white,resign,31,alanav,aridaybordon,C37,"['e4', 'e5', 'f4', 'exf4', 'Nf3', 'g5', 'd4', 'g4', 'Bxf4', 'gxf3', 'Qxf3', 'd6', 'Bc4', 'Be6', 'Bxe6', 'fxe6', 'Qh5+', 'Kd7', 'O-O', 'Nf6', 'Qb5+', 'Nc6', 'Bg5', 'Bg7', 'd5', 'a6', 'dxc6+', 'bxc6', 'Qd3', 'Rf8', 'e5']"
HwhEOWSx,black,resign,64,mohamad_daneshgar,aridaybordon,B30,"['e4', 'c5', 'Nf3', 'Nc6', 'Bb5', 'e6', 'Bxc6', 'bxc6', 'd4', 'cxd4', 'Nxd4', 'Bb7', 'O-O', 'Bc5', 'f3', 'e5', 'c3', 'exd4', 'cxd4', 'Bb6', 'Kh1', 'Nf6', 'Bg5', 'h6', 'Bh4', 'O-O', 'e5', 'g5', 'Bxg5', 'hxg5', 'exf6', 'Qxf6', 'Qd3', 'Qxd4', 'Qxd4', 'Bxd4', 'Nc3', 'Bxc3', 'bxc3', 'Rfe8', 'Rab1', 'Ba6', 'Rfd1', 'd5', 'h3', 'Re2', 'a3', 'Ra2', 'Rb3', 'Bc4', 'Rb7', 'Rxa3', 'Re1', 'Rxc3', 'Ree7', 'd4', 'Rxa7', 'Rxa7', 'Rxa7', 'd3', 'Rc7', 'd2', 'Rd7', 'Rd3']"
Xor14nEH,black,outoftime,110,aridaybordon,minotavr81,D31,"['d4', 'd5', 'c4', 'c6', 'Nc3', 'e6', 'Bf4', 'Bb4', 'a3', 'Bxc3+', 'bxc3', 'Nf6', 'cxd5', 'cxd5', 'e3', 'O-O', 'Bd3', 'h6', 'Nf3', 'Nbd7', 'O-O', 'Qa5', 'Qc2', 'b5', 'Bd6', 'Rd8', 'Bb4', 'Qc7', 'Bxb5', 'a6', 'Bxd7', 'Bxd7', 'Ne5', 'Bb5', 'Rfc1', 'Ne4', 'a4', 'Be8', 'f3', 'Ng5', 'c4', 'dxc4', 'Nxc4', 'Qb7', 'Ba5', 'Rdc8', 'Rab1', 'Qd5', 'Qe2', 'Bxa4', 'Nb6', 'Rxc1+', 'Rxc1', 'Qxa5', 'Nxa8', 'f5', 'Ra1', 'Qb4', 'Qxa6', 'Bb5', 'Qc8+', 'Kh7', 'Nc7', 'Bd3', 'Nxe6', 'Nxe6', 'Qxe6', 'Qc3', 'Qa2', 'Bc4', 'Qb1', 'Bd3', 'Qc1', 'Qb3', 'Ra3', 'Qb5', 'Kf2', 'Bc4', 'Qc2', 'Bd5', 'Qxf5+', 'Kh8', 'Kg3', 'Qc6', 'Ra5', 'Be6', 'Qe4', 'Qc7+', 'f4', 'Qxa5', 'Qxe6', 'Qe1+', 'Kf3', 'Qf1+', 'Ke4', 'Qxg2+', 'Ke5', 'Qxh2', 'd5', 'Qe2', 'Kf5', 'h5', 'Kg6', 'Qd3+', 'Kf7', 'Qb5', 'd6', 'Qb7+', 'd7', 'Kh7']"
Xp4npQfv,white,mate,175,aridaybordon,fusilier,D06,"['d4', 'Nf6', 'c4', 'd5', 'cxd5', 'Qxd5', 'Nc3', 'Qd8', 'Bf4', 'e6', 'Nb5', 'Bd6', 'Nxd6+', 'cxd6', 'Rc1', 'O-O', 'Nf3', 'Nc6', 'e3', 'Qa5+', 'Nd2', 'Ne4', 'Bd3', 'Nxd2', 'Qxd2', 'Qxd2+', 'Kxd2', 'e5', 'dxe5', 'dxe5', 'Bg3', 'Rd8', 'Ke2', 'Be6', 'Rhd1', 'Nb4', 'a3', 'Nxd3', 'Rxd3', 'Rac8', 'Rxc8', 'Rxc8', 'Bxe5', 'Bc4', 'Kd2', 'Bxd3', 'Kxd3', 'Rd8+', 'Kc3', 'g6', 'Bd4', 'a6', 'b4', 'b5', 'Kb3', 'Rc8', 'a4', 'f5', 'axb5', 'axb5', 'g3', 'h5', 'f4', 'Re8', 'h4', 'Rc8', 'Be5', 'Rc1', 'Bf6', 'Rg1', 'Kc3', 'Rxg3', 'Kd4', 'Rg1', 'Kc5', 'Kf7', 'Bg5', 'Re1', 'Kxb5', 'Rxe3', 'Ka6', 'Re6+', 'Ka5', 'Re8', 'b5', 'Ra8+', 'Kb4', 'Ke6', 'b6', 'Ra1', 'Kc5', 'Rb1', 'Kc6', 'Rc1+', 'Kb7', 'Kd6', 'Kb8', 'Kc6', 'Kc8', 'Kxb6+', 'Kd7', 'Kc5', 'Ke6', 'Kd4', 'Kf6', 'Rc6+', 'Kg7', 'Ke4', 'Kh6', 'Kd5', 'Kg7', 'Re6', 'Kf7', 'Kd6', 'Kg7', 'Kd7', 'Kf7', 'Rc6', 'Kg7', 'Ke8', 'Kh6', 'Kf7', 'Kh7', 'Kf8', 'Bh6+', 'Kf7', 'Bg5', 'Rc8', 'Bh6', 'Rd8', 'Bg5', 'Ke8', 'Bxd8', 'Kxd8', 'Kxg6', 'Ke7', 'Kxf5', 'Kf7', 'Kg5', 'Ke6', 'f5+', 'Kf7', 'Kxh5', 'Kf6', 'Kg4', 'Kg7', 'h5', 'Kh6', 'Kf4', 'Kxh5', 'Ke5', 'Kh6', 'Ke6', 'Kg7', 'f6+', 'Kf8', 'f7', 'Kg7', 'Ke7', 'Kg6', 'f8=Q', 'Kg5', 'Ke6', 'Kg4', 'Ke5', 'Kg3', 'Qf1', 'Kg4', 'Qf4+', 'Kh3', 'Qg5', 'Kh2', 'Kf4', 'Kh3', 'Qg3#']"
HIr4n5eZ,white,resign,117,immobilizer,aridaybordon,C39,"['e4', 'e5', 'f4', 'exf4', 'Nf3', 'g5', 'h4', 'g4', 'Ne5', 'd6', 'Nxg4', 'Nf6', 'Nxf6+', 'Qxf6', 'd3', 'Rg8', 'Qf3', 'Bh6', 'g4', 'Bxg4', 'Qg2', 'f3', 'Qg3', 'Bxc1', 'Bh3', 'f2+', 'Qxf2', 'Qxf2+', 'Kxf2', 'Bxh3', 'Rxc1', 'Nc6', 'Nc3', 'Nd4', 'Nd5', 'O-O-O', 'Ne7+', 'Kb8', 'Nxg8', 'Rxg8', 'Rg1', 'Rxg1', 'Rxg1', 'Nxc2', 'Rg8+', 'Bc8', 'Rh8', 'Nb4', 'Rxh7', 'Nxa2', 'Rxf7', 'Nb4', 'Ke2', 'a6', 'h5', 'Bg4+', 'Ke3', 'Bxh5', 'Rf8+', 'Ka7', 'Rh8', 'Bf7', 'Rh7', 'Bb3', 'Rxc7', 'Nc2+', 'Kd2', 'Nb4', 'Rd7', 'd5', 'e5', 'Nc6', 'e6', 'Kb6', 'e7', 'Nxe7', 'Rxe7', 'Kc6', 'd4', 'b5', 'Kc3', 'Bc4', 'Re6+', 'Kb7', 'Rf6', 'Kc7', 'Rf2', 'a5', 'b3', 'b4+', 'Kc2', 'Bb5', 'Rf7+', 'Kd6', 'Ra7', 'a4', 'bxa4', 'Bc4', 'Ra5', 'b3+', 'Kb2', 'Kc6', 'Rc5+', 'Kd6', 'a5', 'Ke6', 'Rxc4', 'dxc4', 'a6', 'Kd5', 'a7', 'Kxd4', 'a8=Q', 'c3+', 'Kxb3', 'Kd3', 'Qf3+']"
mW5UYNkj,black,resign,34,yugo_amaryl,aridaybordon,A46,"['d4', 'Nf6', 'Bf4', 'e6', 'Nf3', 'd5', 'c3', 'Bd6', 'Bg3', 'Bxg3', 'hxg3', 'Nc6', 'e3', 'Qe7', 'Qb3', 'a6', 'Qa4', 'Bd7', 'Qa3', 'Qxa3', 'Nxa3', 'O-O-O', 'O-O-O', 'Ne4', 'Rg1', 'Nxf2', 'Rd2', 'Ne4', 'Re2', 'Nxg3', 'Rf2', 'Ne4', 'Ne5', 'Nxe5']"
wCCNUU5V,black,resign,28,aridaybordon,lcf64,D35,"['d4', 'd5', 'c4', 'e6', 'Nc3', 'Nf6', 'Bf4', 'Bd6', 'Bxd6', 'Qxd6', 'c5', 'Qe7', 'Nf3', 'c6', 'e3', 'O-O', 'Bd3', 'Re8', 'h3', 'Nbd7', 'b4', 'e5', 'dxe5', 'Nxe5', 'Nxe5', 'Qxe5', 'Qd2', 'd4']"
Ewwt7ms8,white,resign,51,aridaybordon,flipper1x1,D35,"['d4', 'd5', 'c4', 'e6', 'Nc3', 'Nf6', 'Bf4', 'Bd6', 'Bxd6', 'Qxd6', 'c5', 'Qe7', 'Nf3', 'O-O', 'e3', 'Nbd7', 'Bd3', 'e5', 'Be2', 'exd4', 'exd4', 'Ne4', 'Nxd5', 'Qd8', 'O-O', 'c6', 'Nc3', 'Nxc3', 'bxc3', 'Qa5', 'Qc2', 'Nf6', 'Ne5', 'Nd5', 'Rac1', 'f6', 'Nc4', 'Qc7', 'Nd6', 'Bd7', 'Rb1', 'b6', 'Bd3', 'h6', 'Bf5', 'bxc5', 'dxc5', 'Ne7', 'Rb7', 'Qd8', 'Rxd7']"
EJTp6yRt,white,resign,74,chess-player001,aridaybordon,D20,"['d4', 'd5', 'c4', 'dxc4', 'e3', 'Nf6', 'Bxc4', 'e6', 'Nf3', 'b6', 'a3', 'Bb7', 'O-O', 'Bd6', 'Nc3', 'Nbd7', 'b4', 'g5', 'Nxg5', 'Rg8', 'Nf3', 'Ng4', 'g3', 'Qf6', 'e4', 'e5', 'd5', 'Qg6', 'Bd3', 'Ndf6', 'Qc2', 'a6', 'Bb2', 'O-O-O', 'Rac1', 'Kb8', 'Qe2', 'h5', 'Nh4', 'Qg5', 'Nf5', 'Nh6', 'Nxd6', 'Rxd6', 'Bxa6', 'h4', 'Nb5', 'hxg3', 'fxg3', 'Bxa6', 'Rxc7', 'Bxb5', 'Qxb5', 'Qe3+', 'Kg2', 'Kxc7', 'Rc1+', 'Kb7', 'Bxe5', 'Qxc1', 'Bxd6', 'Qd2+', 'Kh3', 'Rh8', 'Qc6+', 'Ka6', 'b5+', 'Ka5', 'Bb4+', 'Ka4', 'Bxd2', 'Nxe4', 'Qc4+', 'Kxa3']"
bVA8g2N8,black,resign,48,aridaybordon,sreemon99,A00,"['g3', 'e5', 'Bg2', 'd5', 'Nf3', 'e4', 'Nd4', 'c5', 'Nb3', 'Nf6', 'O-O', 'Nc6', 'd3', 'c4', 'dxc4', 'dxc4', 'Qxd8+', 'Kxd8', 'Rd1+', 'Ke8', 'N3d2', 'Nd4', 'Na3', 'Bxa3', 'bxa3', 'Nxc2', 'Rb1', 'Nd4', 'Nxc4', 'Nxe2+', 'Kh1', 'Bg4', 'Nd6+', 'Ke7', 'Be3', 'Nxg3+', 'fxg3', 'Bxd1', 'Rxd1', 'Ng4', 'Bc5', 'b6', 'Bd4', 'e3', 'Bxg7', 'Rhg8', 'Bc3', 'Nf2+']"
pKhxXhaP,white,resign,71,pinomugo,aridaybordon,C20,"['e4', 'e5', 'Bc4', 'Bc5', 'Nf3', 'd6', 'd4', 'exd4', 'Nxd4', 'Nf6', 'Nc3', 'Nbd7', 'Bg5', 'Ne5', 'Bb3', 'h6', 'Bh4', 'O-O', 'O-O', 'g5', 'Bg3', 'Bg4', 'f3', 'Bh5', 'Bf2', 'Qd7', 'Nf5', 'Bxf2+', 'Rxf2', 'Kh7', 'Qd2', 'c6', 'h4', 'Bg6', 'hxg5', 'Bxf5', 'exf5', 'Nh5', 'g4', 'Ng7', 'Ne4', 'Ne8', 'gxh6', 'Rg8', 'Ng5+', 'Rxg5', 'Qxg5', 'f6', 'Qf4', 'Nc7', 'Rd1', 'Rg8', 'Rfd2', 'd5', 'c4', 'Qd6', 'cxd5', 'Qc5+', 'Kg2', 'Nxd5', 'Bxd5', 'cxd5', 'Rxd5', 'Qc2+', 'R1d2', 'Qc1', 'Rd7+', 'Kh8', 'Rxb7', 'Qe1', 'Rdd7']"
QDKbbU91,white,resign,33,aridaybordon,torri_tentori,E24,"['d4', 'Nf6', 'c4', 'e6', 'Nc3', 'Bb4', 'a3', 'Bxc3+', 'bxc3', 'd5', 'cxd5', 'Nxd5', 'c4', 'Nf6', 'Bf4', 'c6', 'Nf3', 'Nh5', 'Bxb8', 'Rxb8', 'e3', 'O-O', 'Bd3', 'h6', 'Ne5', 'Nf6', 'O-O', 'Qc7', 'c5', 'a5', 'Nc4', 'Ng4', 'Qxg4']"
8oEFO4Yq,black,resign,40,gaana,aridaybordon,C50,"['e4', 'e5', 'Nf3', 'Nc6', 'Bc4', 'Bc5', 'O-O', 'd6', 'Nc3', 'Bg4', 'h3', 'Bh5', 'd3', 'Nd4', 'g4', 'Nxf3+', 'Qxf3', 'Bg6', 'Nd5', 'Ne7', 'h4', 'f6', 'h5', 'Nxd5', 'Bxd5', 'Bf7', 'Bxf7+', 'Kxf7', 'Qf5', 'g6', 'hxg6+', 'hxg6', 'Qf3', 'Rh4', 'g5', 'Qh8', 'Qg2', 'Qh5', 'Be3', 'Rg4']"
qj072A2s,white,outoftime,107,aridaybordon,sean777,B12,"['d4', 'c6', 'e4', 'd6', 'c4', 'Nf6', 'Nc3', 'e6', 'Bg5', 'Be7', 'Bd3', 'h6', 'Bh4', 'O-O', 'Nge2', 'Nbd7', 'h3', 'Qb6', 'Qc2', 'e5', 'd5', 'c5', 'g4', 'Re8', 'Bxf6', 'Nxf6', 'Rg1', 'Nh7', 'O-O-O', 'Ng5', 'Rg3', 'Bd7', 'h4', 'Nh7', 'Rh1', 'Qd8', 'g5', 'h5', 'g6', 'fxg6', 'Rxg6', 'Nf8', 'Rhg1', 'Nxg6', 'Rxg6', 'Bxh4', 'f4', 'Rf8', 'f5', 'Be8', 'Rg2', 'a6', 'Ng3', 'Qg5+', 'Kb1', 'Bxg3', 'Ne2', 'h4', 'Nxg3', 'hxg3', 'Qd1', 'Bh5', 'Qg1', 'Rf6', 'Rxg3', 'Qh6', 'Rh3', 'Qd2', 'Ka1', 'Qd1+', 'Qxd1', 'Bxd1', 'Bb1', 'Rh6', 'Rg3', 'Rf8', 'Rg1', 'Bh5', 'a3', 'Rff6', 'Bc2', 'Bf3', 'Bd1', 'Bxd1', 'Rxd1', 'Rh2', 'Ka2', 'Rfh6', 'Rd3', 'R6h4', 'Re3', 'Rg2', 'Kb3', 'Rhh2', 'Ka4', 'Rxb2', 'Ka5', 'Rh6', 'a4', 'Kf7', 'Rg3', 'Rh7', 'Rg1', 'Rb4', 'Rf1', 'Rh8', 'Rg1']"
TKXIcK6u,black,resign,40,aridaybordon,viktor707,E61,"['d4', 'Nf6', 'c4', 'g6', 'Nc3', 'Bg7', 'Nf3', 'd6', 'Be3', 'a6', 'Qd2', 'O-O', 'Bh6', 'c5', 'Bxg7', 'Kxg7', 'd5', 'e6', 'e4', 'exd5', 'cxd5', 'b5', 'b3', 'Re8', 'Bd3', 'Bg4', 'Qe2', 'Nbd7', 'h3', 'Bxf3', 'Qxf3', 'Qa5', 'Rc1', 'Rac8', 'O-O', 'Ne5', 'Qe2', 'c4', 'Bb1', 'cxb3']"
MjEn9fEo,white,resign,23,marksmirniy,aridaybordon,C26,"['e4', 'e5', 'Bc4', 'Nf6', 'Nc3', 'Bb4', 'd3', 'd6', 'a3', 'Bc5', 'Bg5', 'Nbd7', 'Qf3', 'h6', 'Bh4', 'O-O', 'Nd5', 'Bd4', 'c3', 'Bc5', 'Ne2', 'b6', 'b4']"
d1TvqCVx,white,mate,27,paciano2018,aridaybordon,C62,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'd6', 'd4', 'exd4', 'Qxd4', 'Bd7', 'Bxc6', 'Bxc6', 'Nc3', 'Nf6', 'Bg5', 'Be7', 'O-O-O', 'h6', 'Bh4', 'Qd7', 'Rhe1', 'b6', 'e5', 'dxe5', 'Qxe5', 'Qc8', 'Qxe7#']"
un6hyICN,black,mate,100,aridaybordon,southafricamj,D20,"['d4', 'd5', 'c4', 'dxc4', 'e3', 'Be6', 'Nc3', 'c6', 'Nf3', 'b5', 'a3', 'Bd7', 'Ne5', 'a6', 'Nxd7', 'Nxd7', 'Qf3', 'Qc7', 'e4', 'e5', 'dxe5', 'Nxe5', 'Qg3', 'Qe7', 'Bg5', 'f6', 'Bf4', 'Rd8', 'Be2', 'Nd3+', 'Bxd3', 'Rxd3', 'f3', 'Qe6', 'O-O', 'Ne7', 'Rfd1', 'Ng6', 'Rxd3', 'cxd3', 'Be3', 'Bd6', 'f4', 'f5', 'e5', 'Be7', 'Rd1', 'Qc4', 'Bc1', 'Bc5+', 'Kh1', 'O-O', 'Qxd3', 'Qb3', 'Qd7', 'Ne7', 'Qe6+', 'Qxe6', 'Rg1', 'Bxg1', 'Kxg1', 'Nd5', 'Nxd5', 'Qxd5', 'Be3', 'Qd1+', 'Kf2', 'h6', 'Kg3', 'Rd8', 'h3', 'Rd3', 'Kf2', 'Qc2+', 'Kf3', 'g5', 'fxg5', 'hxg5', 'g3', 'g4+', 'hxg4', 'fxg4+', 'Kf4', 'Qc4+', 'Kf5', 'Rxe3', 'Kf6', 'Qe4', 'Kg5', 'Qxe5+', 'Kxg4', 'Re4+', 'Kh3', 'Qh5+', 'Kg2', 'Re2+', 'Kg1', 'Qh2+', 'Kf1', 'Qf2#']"
vqJIJEo2,white,resign,31,selami011235,aridaybordon,C37,"['e4', 'e5', 'f4', 'exf4', 'Nf3', 'g5', 'Bc4', 'g4', 'Ne5', 'Qh4+', 'Kf1', 'f3', 'Bxf7+', 'Kd8', 'gxf3', 'Qh3+', 'Kf2', 'Bc5+', 'd4', 'Bxd4+', 'Qxd4', 'g3+', 'hxg3', 'Qxh1', 'Bg5+', 'Ne7', 'Be6', 'd6', 'Nf7+', 'Ke8', 'Qxh8+']"
KqUi7Qhf,white,resign,41,aridaybordon,roniel007,D20,"['d4', 'd5', 'c4', 'dxc4', 'e3', 'Nc6', 'Bxc4', 'Nf6', 'Nf3', 'Bf5', 'Nc3', 'e6', 'O-O', 'Bd6', 'Re1', 'O-O', 'e4', 'Bg4', 'e5', 'Nxd4', 'Qxd4', 'Bxf3', 'gxf3', 'Bxe5', 'Qxe5', 'Nd7', 'Qg3', 'Re8', 'Bh6', 'g6', 'Rad1', 'Qe7', 'Ne4', 'Rad8', 'Rd3', 'f5', 'Ng5', 'Qf6', 'Nxe6', 'Nc5', 'Rxd8']"
3OxrOh7B,white,resign,12,isaac238,aridaybordon,C50,"['e4', 'e5', 'Nf3', 'Nc6', 'Bc4', 'Bc5', 'd3', 'a6', 'O-O', 'Nd4', 'Nxe5', 'Nh6']"
BBclUszG,white,resign,23,ekoloji_33,aridaybordon,C53,"['e4', 'e5', 'Nf3', 'Nc6', 'Bc4', 'Bc5', 'c3', 'f6', 'a3', 'Nh6', 'h3', 'a6', 'b4', 'Be7', 'd4', 'exd4', 'Bxh6', 'gxh6', 'Nxd4', 'Nxd4', 'cxd4', 'c6', 'Qh5+']"
PHcTVbBW,white,resign,87,aridaybordon,cartellll,D20,"['d4', 'd5', 'c4', 'dxc4', 'e3', 'Bf5', 'Bxc4', 'Nf6', 'Nc3', 'e6', 'Nf3', 'Nc6', 'O-O', 'Bd6', 'Re1', 'O-O', 'e4', 'Bg4', 'e5', 'Nxe5', 'dxe5', 'Bxf3', 'gxf3', 'Bxe5', 'Qxd8', 'Bxh2+', 'Kxh2', 'Raxd8', 'Be3', 'b6', 'Bb5', 'c5', 'Red1', 'Rc8', 'Bf4', 'Rfe8', 'Bxe8', 'Rxe8', 'Nb5', 'e5', 'Nd6', 'Re6', 'Bg5', 'Nh5', 'Ne4', 'f5', 'Ng3', 'f4', 'Ne4', 'h6', 'Bh4', 'g5', 'Bxg5', 'hxg5', 'Nxg5', 'Rc6', 'Rd8+', 'Kg7', 'Rad1', 'c4', 'R1d7+', 'Kg6', 'Rg8+', 'Kf5', 'Nf7', 'Ke6', 'Rxa7', 'c3', 'bxc3', 'Rxc3', 'Ng5+', 'Kd5', 'Rd8+', 'Kc4', 'Rc7+', 'Kb4', 'Rxc3', 'Kxc3', 'Ne4+', 'Kb2', 'Rb8', 'Kxa2', 'Rxb6', 'Nf6', 'Nxf6', 'Ka3', 'Kg1']"
